DateID,ProductID,CustomerID,ShipModeID,Sales,Profit,Quantity,AvgOrderValue,DeliveryDays
106,231,112,3,95.994,-63.996,2,47.997,1
106,232,112,3,239.952,-35.9928,6,39.992,1
106,233,112,3,201.584,15.1188,2,100.792,1
106,65,112,3,899.136,-146.1096,4,224.784,1
107,234,113,1,590.058,-786.744,7,84.294,4
107,235,113,1,14.04,1.5795,3,4.68,4
108,236,114,2,29.6,14.8,2,14.8,5
108,236,750,2,29.6,14.8,2,14.8,5
108,237,114,2,17.088,5.5536,4,4.272,5
108,237,750,2,17.088,5.5536,4,4.272,5
109,205,115,1,83.952,-90.2484,3,27.983999999999998,6
110,238,116,4,80.98,1.6196,1,80.98,0
110,238,642,4,80.98,1.6196,1,80.98,0
110,239,116,4,348.84,170.9316,9,38.76,0
110,239,642,4,348.84,170.9316,9,38.76,0
110,240,116,4,9.45,0.189,5,1.89,0
110,240,642,4,9.45,0.189,5,1.89,0
110,241,116,4,18.84,7.1592,3,6.28,0
110,241,642,4,18.84,7.1592,3,6.28,0
110,955,116,4,18.84,7.1592,3,6.28,0
110,955,642,4,18.84,7.1592,3,6.28,0
110,242,116,4,239.98,52.7956,2,119.99,0
110,242,642,4,239.98,52.7956,2,119.99,0
110,243,116,4,167.96,78.9412,2,83.98,0
110,243,642,4,167.96,78.9412,2,83.98,0
110,244,116,4,104.85,28.3095,3,34.949999999999996,0
110,244,642,4,104.85,28.3095,3,34.949999999999996,0
110,63,116,4,484.83,126.0558,3,161.60999999999999,0
110,63,642,4,484.83,126.0558,3,161.60999999999999,0
110,97,116,4,122.97,60.2553,3,40.99,0
110,97,642,4,122.97,60.2553,3,40.99,0
110,52,116,4,154.44,1.5444,3,51.48,0
110,52,642,4,154.44,1.5444,3,51.48,0
110,245,116,4,342.37,160.9139,7,48.910000000000004,0
110,245,642,4,342.37,160.9139,7,48.910000000000004,0
111,246,117,1,652.45,-430.617,5,130.49,5
111,246,167,1,652.45,-430.617,5,130.49,5
111,246,273,1,652.45,-430.617,5,130.49,5
111,247,117,1,66.645,-42.6528,3,22.215,5
111,247,167,1,66.645,-42.6528,3,22.215,5
111,247,273,1,66.645,-42.6528,3,22.215,5
112,248,118,1,205.176,-58.1332,2,102.588,6
112,248,197,1,205.176,-58.1332,2,102.588,6
112,249,118,1,419.4,146.79,5,83.88,6
112,249,197,1,419.4,146.79,5,83.88,6
113,143,119,3,10.304,-2.1896,1,10.304,2
113,143,215,3,10.304,-2.1896,1,10.304,2
113,143,491,3,10.304,-2.1896,1,10.304,2
113,250,119,3,154.764,-36.1116,3,51.588,2
113,250,215,3,154.764,-36.1116,3,51.588,2
113,250,491,3,154.764,-36.1116,3,51.588,2
113,83,119,3,116.784,21.897,2,58.392,2
113,83,215,3,116.784,21.897,2,58.392,2
113,83,491,3,116.784,21.897,2,58.392,2
114,162,120,1,393.165,-204.4458,3,131.055,5
115,251,121,2,9.728,3.2832,2,4.864,4
115,251,275,2,9.728,3.2832,2,4.864,4
115,251,592,2,9.728,3.2832,2,4.864,4
115,252,121,2,14.75,7.08,5,2.95,4
115,252,275,2,14.75,7.08,5,2.95,4
115,252,592,2,14.75,7.08,5,2.95,4
115,253,121,2,29.8,9.3125,5,5.96,4
115,253,275,2,29.8,9.3125,5,5.96,4
115,253,592,2,29.8,9.3125,5,5.96,4
115,254,121,2,427.42,196.6132,14,30.53,4
115,254,275,2,427.42,196.6132,14,30.53,4
115,254,592,2,427.42,196.6132,14,30.53,4
116,255,122,1,33.9,15.594,5,6.779999999999999,4
116,255,731,1,33.9,15.594,5,6.779999999999999,4
117,256,123,3,2.502,-1.7514,3,0.834,1
117,256,186,3,2.502,-1.7514,3,0.834,1
118,257,124,3,2.025,-1.35,1,2.025,1
118,257,183,3,2.025,-1.35,1,2.025,1
119,178,125,1,244.006,-31.3722,2,122.003,4
45,258,126,3,3.68,1.8032,2,1.84,3
45,258,319,3,3.68,1.8032,2,1.84,3
45,258,487,3,3.68,1.8032,2,1.84,3
120,259,127,2,6.848,0.5992,2,3.424,3
120,259,322,2,6.848,0.5992,2,3.424,3
120,259,351,2,6.848,0.5992,2,3.424,3
121,260,128,4,6.688,-4.0128,4,1.672,1
121,260,283,4,6.688,-4.0128,4,1.672,1
121,260,293,4,6.688,-4.0128,4,1.672,1
121,260,372,4,6.688,-4.0128,4,1.672,1
122,261,129,1,28.91,13.2986,7,4.13,5
123,262,42,1,25.92,12.4416,4,6.48,6
123,262,130,1,25.92,12.4416,4,6.48,6
123,263,42,1,40.46,19.8254,7,5.78,6
123,263,130,1,40.46,19.8254,7,5.78,6
123,264,42,1,33.87,8.8062,3,11.29,6
123,264,130,1,33.87,8.8062,3,11.29,6
124,265,131,1,177.0,30.09,3,59.0,4
124,265,199,1,177.0,30.09,3,59.0,4
125,229,132,1,63.686,-9.098,1,63.686,6
9,266,133,2,9.324,-24.7086,6,1.554,5
126,1,134,4,1044.63,-295.9785,5,208.92600000000002,0
127,97,135,4,122.97,60.2553,3,40.99,0
128,267,43,3,603.92,-67.941,5,120.78399999999999,2
128,267,136,3,603.92,-67.941,5,120.78399999999999,2
128,268,43,3,21.84,10.4832,3,7.28,2
128,268,136,3,21.84,10.4832,3,7.28,2
128,269,43,3,29.99,6.2979,1,29.99,2
128,269,136,3,29.99,6.2979,1,29.99,2
128,270,43,3,381.44,23.84,2,190.72,2
128,270,136,3,381.44,23.84,2,190.72,2
40,271,137,1,33.488,5.8604,7,4.784,4
40,271,693,1,33.488,5.8604,7,4.784,4
40,271,728,1,33.488,5.8604,7,4.784,4
40,272,137,1,8.04,2.9145,5,1.6079999999999999,4
40,272,693,1,8.04,2.9145,5,1.6079999999999999,4
40,272,728,1,8.04,2.9145,5,1.6079999999999999,4
56,273,79,1,6.672,1.668,3,2.2239999999999998,6
56,273,138,1,6.672,1.668,3,2.2239999999999998,6
112,274,139,2,39.96,12.987,5,7.992,5
112,275,139,2,5.46,1.5288,3,1.82,5
112,276,139,2,73.2,21.228,5,14.64,5
112,277,139,2,5.84,1.971,1,5.84,5
112,34,139,2,22.72,10.224,4,5.68,5
112,126,139,2,22.72,10.224,4,5.68,5
112,278,139,2,9.336,3.2676,3,3.112,5
129,279,140,1,83.976,-13.6461,3,27.992,4
130,280,141,2,59.48,8.922,2,29.74,4
130,280,306,2,59.48,8.922,2,29.74,4
130,280,690,2,59.48,8.922,2,29.74,4
130,281,141,2,6.69,3.0774,1,6.69,4
130,281,306,2,6.69,3.0774,1,6.69,4
130,281,690,2,6.69,3.0774,1,6.69,4
131,282,142,1,12.624,3.945,2,6.312,5
131,282,615,1,12.624,3.945,2,6.312,5
132,283,143,3,169.68,45.8136,6,28.28,3
132,50,143,3,132.52,54.3332,4,33.13,3
132,99,143,3,132.52,54.3332,4,33.13,3
132,284,143,3,2.96,1.4208,2,1.48,3
132,285,143,3,8.448,2.9568,2,4.224,3
132,219,143,3,95.94,9.594,3,31.98,3
133,286,144,1,1018.104,-373.3048,4,254.526,5
133,286,563,1,1018.104,-373.3048,4,254.526,5
134,287,145,2,18.97,9.1056,1,18.97,2
135,288,146,1,21.88,6.2905,5,4.3759999999999994,5
136,289,147,2,13.616,3.5742,2,6.808,3
137,290,148,2,765.625,-566.5625,7,109.375,5
137,290,397,2,765.625,-566.5625,7,109.375,5
137,290,651,2,765.625,-566.5625,7,109.375,5
137,290,778,2,765.625,-566.5625,7,109.375,5
33,192,149,1,159.984,11.9988,2,79.992,5
33,192,407,1,159.984,11.9988,2,79.992,5
33,291,149,1,255.968,51.1936,4,63.992,5
33,291,407,1,255.968,51.1936,4,63.992,5
33,292,149,1,359.058,-71.8116,3,119.68599999999999,5
33,292,407,1,359.058,-71.8116,3,119.68599999999999,5
138,293,150,2,1048.35,-69.89,5,209.67,5
138,293,304,2,1048.35,-69.89,5,209.67,5
139,294,49,1,338.04,-33.804,3,112.68,4
139,294,151,1,338.04,-33.804,3,112.68,4
139,294,515,1,338.04,-33.804,3,112.68,4
139,295,49,1,154.24,17.352,4,38.56,4
139,295,151,1,154.24,17.352,4,38.56,4
139,295,515,1,154.24,17.352,4,38.56,4
140,296,152,1,10.368,3.6288,2,5.184,4
140,296,161,1,10.368,3.6288,2,5.184,4
140,296,482,1,10.368,3.6288,2,5.184,4
140,297,152,1,6.24,0.546,3,2.08,4
140,297,161,1,6.24,0.546,3,2.08,4
140,297,482,1,6.24,0.546,3,2.08,4
141,298,153,3,41.568,-66.5088,6,6.928,2
141,298,402,3,41.568,-66.5088,6,6.928,2
142,299,154,1,7.644,-5.8604,4,1.911,4
142,300,154,1,51.465,-39.4565,5,10.293000000000001,4
36,301,155,3,63.84,16.5984,8,7.98,3
36,301,683,3,63.84,16.5984,8,7.98,3
36,302,155,3,347.97,100.9113,3,115.99000000000001,3
36,302,683,3,347.97,100.9113,3,115.99000000000001,3
36,303,155,3,37.008,11.565,6,6.168,3
36,303,683,3,37.008,11.565,6,6.168,3
143,212,156,3,2575.944,257.5944,7,367.992,3
143,107,156,3,45.36,21.7728,7,6.4799999999999995,3
143,304,156,3,254.24,76.272,7,36.32,3
144,305,157,1,77.6,28.13,5,15.52,6
144,185,157,1,4.656,1.5714,2,2.328,6
145,306,158,1,75.6,-166.32,2,37.8,4
145,306,603,1,75.6,-166.32,2,37.8,4
145,307,158,1,29.32,-24.189,2,14.66,4
145,307,603,1,29.32,-24.189,2,14.66,4
141,308,159,2,38.88,18.6624,6,6.48,2
146,309,160,1,90.57,11.7741,3,30.189999999999998,4
147,310,152,2,40.08,19.2384,6,6.68,5
147,310,161,2,40.08,19.2384,6,6.68,5
147,310,482,2,40.08,19.2384,6,6.68,5
147,311,152,2,37.68,15.8256,2,18.84,5
147,311,161,2,37.68,15.8256,2,18.84,5
147,311,482,2,37.68,15.8256,2,18.84,5
148,219,162,2,127.92,-15.99,5,25.584,3
148,312,162,2,34.24,-53.072,4,8.56,3
149,313,163,3,257.568,-28.9764,2,128.784,1
149,313,681,3,257.568,-28.9764,2,128.784,1
149,314,163,3,119.96,33.5888,4,29.99,1
149,314,681,3,119.96,33.5888,4,29.99,1
150,315,164,1,727.45,-465.568,5,145.49,4
150,316,164,1,24.96,4.368,3,8.32,4
151,317,98,4,370.782,-92.6955,3,123.594,0
151,317,165,4,370.782,-92.6955,3,123.594,0
152,318,166,1,176.784,-22.098,1,176.784,6
152,318,345,1,176.784,-22.098,1,176.784,6
153,319,117,1,68.742,-48.1194,9,7.638000000000001,5
153,319,167,1,68.742,-48.1194,9,7.638000000000001,5
153,319,273,1,68.742,-48.1194,9,7.638000000000001,5
154,320,168,3,34.65,10.395,3,11.549999999999999,3
155,321,169,1,2.952,-2.1648,2,1.476,4
155,321,298,1,2.952,-2.1648,2,1.476,4
155,321,806,1,2.952,-2.1648,2,1.476,4
155,207,169,1,27.018,-21.6144,6,4.503,4
155,207,298,1,27.018,-21.6144,6,4.503,4
155,207,806,1,27.018,-21.6144,6,4.503,4
156,322,170,3,895.92,302.373,5,179.184,2
156,322,294,3,895.92,302.373,5,179.184,2
156,322,588,3,895.92,302.373,5,179.184,2
156,323,170,3,462.564,97.6524,2,231.282,2
156,323,294,3,462.564,97.6524,2,231.282,2
156,323,588,3,462.564,97.6524,2,231.282,2
157,324,171,1,177.48,19.9665,3,59.16,6
158,325,172,2,6.48,3.1104,1,6.48,2
158,325,716,2,6.48,3.1104,1,6.48,2
158,58,172,2,46.51,1.8604,1,46.51,2
158,58,716,2,46.51,1.8604,1,46.51,2
158,326,172,2,659.976,49.4982,3,219.992,2
158,326,716,2,659.976,49.4982,3,219.992,2
154,327,173,2,294.62,-766.012,5,58.924,2
154,288,173,2,8.752,-3.7196,4,2.188,2
159,22,174,1,11.364,-17.046,3,3.7880000000000003,7
159,22,597,1,11.364,-17.046,3,3.7880000000000003,7
159,22,789,1,11.364,-17.046,3,3.7880000000000003,7
160,328,175,2,239.12,77.714,5,47.824,2
160,328,644,2,239.12,77.714,5,47.824,2
132,329,176,1,38.864,7.7728,7,5.552,5
132,329,682,1,38.864,7.7728,7,5.552,5
144,330,177,1,283.92,-46.137,5,56.784000000000006,5
161,331,3,1,13.12,1.476,5,2.6239999999999997,4
161,331,178,1,13.12,1.476,5,2.6239999999999997,4
162,332,179,1,511.84,240.5648,8,63.98,5
162,332,361,1,511.84,240.5648,8,63.98,5
162,333,179,1,91.96,25.7488,4,22.99,5
162,333,361,1,91.96,25.7488,4,22.99,5
162,334,179,1,8.34,2.1684,3,2.78,5
162,334,361,1,8.34,2.1684,3,2.78,5
90,335,180,1,636.408,-15.9102,3,212.136,7
90,336,180,1,83.168,9.3564,4,20.792,7
163,337,181,1,15.552,5.4432,3,5.184,5
163,337,609,1,15.552,5.4432,3,5.184,5
105,338,182,4,0.876,-1.4016,1,0.876,0
105,338,410,4,0.876,-1.4016,1,0.876,0
105,338,614,4,0.876,-1.4016,1,0.876,0
105,338,782,4,0.876,-1.4016,1,0.876,0
164,339,124,1,2.808,-1.9656,3,0.9359999999999999,6
164,339,183,1,2.808,-1.9656,3,0.9359999999999999,6
165,340,184,2,33.28,9.3184,4,8.32,2
165,341,184,2,38.52,11.9412,9,4.28,2
165,342,184,2,139.86,60.1398,7,19.98,2
166,343,185,4,146.82,73.41,3,48.94,0
166,343,739,4,146.82,73.41,3,48.94,0
167,141,123,1,422.058,-18.0882,3,140.686,4
167,141,186,1,422.058,-18.0882,3,140.686,4
167,344,123,1,38.088,-27.9312,4,9.522,4
167,344,186,1,38.088,-27.9312,4,9.522,4
167,345,123,1,254.352,-50.8704,6,42.392,4
167,345,186,1,254.352,-50.8704,6,42.392,4
30,346,187,1,233.058,-53.2704,3,77.68599999999999,7
168,311,188,1,22.608,-10.1736,3,7.5360000000000005,5
168,311,342,1,22.608,-10.1736,3,7.5360000000000005,5
168,311,367,1,22.608,-10.1736,3,7.5360000000000005,5
168,311,382,1,22.608,-10.1736,3,7.5360000000000005,5
30,347,189,1,305.312,-8.7232,2,152.656,6
169,348,97,1,22.2,9.102,6,3.6999999999999997,5
169,348,190,1,22.2,9.102,6,3.6999999999999997,5
169,233,97,1,881.93,229.3018,7,125.99,5
169,233,190,1,881.93,229.3018,7,125.99,5
170,147,191,1,29.932,-46.3946,7,4.276,6
170,147,754,1,29.932,-46.3946,7,4.276,6
170,349,191,1,38.272,3.8272,4,9.568,6
170,349,754,1,38.272,3.8272,4,9.568,6
171,326,192,1,494.982,-115.4958,3,164.994,5
171,326,726,1,494.982,-115.4958,3,164.994,5
52,350,193,4,166.24,24.936,1,166.24,0
172,351,194,2,17.48,1.311,5,3.496,4
127,352,195,3,280.792,35.099,1,280.792,1
127,352,572,3,280.792,35.099,1,280.792,1
127,353,195,3,68.448,7.7004,4,17.112,1
127,353,572,3,68.448,7.7004,4,17.112,1
127,354,195,3,88.04,6.603,5,17.608,1
127,354,572,3,88.04,6.603,5,17.608,1
127,355,195,3,15.872,1.984,1,15.872,1
127,355,572,3,15.872,1.984,1,15.872,1
127,105,195,3,215.592,-48.5082,3,71.864,1
127,105,572,3,215.592,-48.5082,3,71.864,1
173,356,196,1,547.136,-68.392,4,136.784,4
173,356,480,1,547.136,-68.392,4,136.784,4
174,357,118,3,63.2,23.384,5,12.64,3
174,357,197,3,63.2,23.384,5,12.64,3
174,358,118,3,113.97,27.3528,3,37.99,3
174,358,197,3,113.97,27.3528,3,37.99,3
175,52,198,2,123.552,-29.3436,3,41.184000000000005,4
175,52,288,2,123.552,-29.3436,3,41.184000000000005,4
175,52,295,2,123.552,-29.3436,3,41.184000000000005,4
176,48,131,1,1579.746,-447.5947,7,225.67800000000003,4
176,48,199,1,1579.746,-447.5947,7,225.67800000000003,4
176,359,131,1,1071.576,-553.6476,4,267.894,4
176,359,199,1,1071.576,-553.6476,4,267.894,4
176,360,131,1,613.908,-122.7816,3,204.636,4
176,360,199,1,613.908,-122.7816,3,204.636,4
176,361,131,1,34.86,16.3842,7,4.9799999999999995,4
176,361,199,1,34.86,16.3842,7,4.9799999999999995,4
176,362,131,1,155.04,75.9696,4,38.76,4
176,362,199,1,155.04,75.9696,4,38.76,4
177,363,200,1,127.88,40.9216,2,63.94,5
177,720,200,1,127.88,40.9216,2,63.94,5
177,364,200,1,160.32,44.8896,2,80.16,5
177,365,200,1,46.0,20.7,4,11.5,5
178,366,77,1,532.704,-26.6352,6,88.78399999999999,4
178,366,201,1,532.704,-26.6352,6,88.78399999999999,4
178,366,408,1,532.704,-26.6352,6,88.78399999999999,4
178,367,77,1,4.912,0.307,2,2.456,4
178,367,201,1,4.912,0.307,2,2.456,4
178,367,408,1,4.912,0.307,2,2.456,4
179,332,202,2,76.776,-58.8616,4,19.194,2
179,332,315,2,76.776,-58.8616,4,19.194,2
179,368,202,2,9.184,1.148,2,4.592,2
179,368,315,2,9.184,1.148,2,4.592,2
180,369,203,3,176.04,45.7704,4,44.01,1
180,369,643,3,176.04,45.7704,4,44.01,1
180,370,203,3,16.02,4.4856,9,1.78,1
180,370,643,3,16.02,4.4856,9,1.78,1
180,371,203,3,185.92,62.748,4,46.48,1
180,371,643,3,185.92,62.748,4,46.48,1
180,999,203,3,185.92,62.748,4,46.48,1
180,999,643,3,185.92,62.748,4,46.48,1
180,372,203,3,211.168,15.8376,4,52.792,1
180,372,643,3,211.168,15.8376,4,52.792,1
180,373,203,3,479.984,59.998,2,239.992,1
180,373,643,3,479.984,59.998,2,239.992,1
99,374,204,1,6.48,3.1104,1,6.48,4
99,375,204,1,41.86,20.5114,7,5.9799999999999995,4
99,376,204,1,1619.91,97.1946,9,179.99,4
99,377,204,1,113.92,42.1504,4,28.48,4
181,378,205,1,956.6648,-225.0976,7,136.6664,6
181,378,733,1,956.6648,-225.0976,7,136.6664,6
182,379,206,1,158.928,41.7186,7,22.704,5
182,380,206,1,13.023,-10.4184,1,13.023,5
182,381,206,1,273.06,-104.673,2,136.53,5
182,382,206,1,39.312,12.7764,13,3.024,5
183,383,31,1,54.368,4.0776,4,13.592,4
183,383,207,1,54.368,4.0776,4,13.592,4
183,383,516,1,54.368,4.0776,4,13.592,4
184,384,208,1,14.272,4.2816,8,1.784,6
184,385,208,1,451.136,-67.6704,4,112.784,6
184,789,208,1,451.136,-67.6704,4,112.784,6
184,386,208,1,64.864,6.4864,4,16.216,6
185,387,110,3,37.608,12.6927,3,12.536,1
185,387,209,3,37.608,12.6927,3,12.536,1
186,388,210,2,1801.632,-337.806,6,300.272,3
187,389,211,1,173.94,13.9152,3,57.98,6
187,389,225,1,173.94,13.9152,3,57.98,6
187,389,809,1,173.94,13.9152,3,57.98,6
187,390,211,1,14.76,6.9372,4,3.69,6
187,390,225,1,14.76,6.9372,4,3.69,6
187,390,809,1,14.76,6.9372,4,3.69,6
188,391,212,1,2.304,0.2592,1,2.304,6
188,391,426,1,2.304,0.2592,1,2.304,6
188,392,212,1,1879.96,211.4955,5,375.992,6
188,392,426,1,1879.96,211.4955,5,375.992,6
188,393,212,1,313.024,105.6456,8,39.128,6
188,393,426,1,313.024,105.6456,8,39.128,6
188,394,212,1,5.04,1.764,2,2.52,6
188,394,426,1,5.04,1.764,2,2.52,6
189,395,213,1,51.712,-32.32,8,6.464,6
190,351,214,1,6.992,0.5244,2,3.496,6
190,351,274,1,6.992,0.5244,2,3.496,6
191,396,119,1,62.82,30.7818,3,20.94,5
191,396,215,1,62.82,30.7818,3,20.94,5
191,396,491,1,62.82,30.7818,3,20.94,5
191,397,119,1,489.92,0.0,8,61.24,5
191,397,215,1,489.92,0.0,8,61.24,5
191,397,491,1,489.92,0.0,8,61.24,5
191,398,119,1,19.44,9.3312,3,6.48,5
191,398,215,1,19.44,9.3312,3,6.48,5
191,398,491,1,19.44,9.3312,3,6.48,5
191,399,119,1,16.68,8.34,2,8.34,5
191,399,215,1,16.68,8.34,2,8.34,5
191,399,491,1,16.68,8.34,2,8.34,5
191,400,119,1,155.35,0.0,13,11.95,5
191,400,215,1,155.35,0.0,13,11.95,5
191,400,491,1,155.35,0.0,13,11.95,5
191,401,119,1,12.42,4.4712,3,4.14,5
191,401,215,1,12.42,4.4712,3,4.14,5
191,401,491,1,12.42,4.4712,3,4.14,5
191,119,119,1,187.98,52.6344,2,93.99,5
191,119,215,1,187.98,52.6344,2,93.99,5
191,119,491,1,187.98,52.6344,2,93.99,5
187,402,216,1,14.136,-7.7748,2,7.068,6
187,402,377,1,14.136,-7.7748,2,7.068,6
187,402,523,1,14.136,-7.7748,2,7.068,6
187,403,216,1,601.47,-300.735,3,200.49,6
187,403,377,1,601.47,-300.735,3,200.49,6
187,403,523,1,601.47,-300.735,3,200.49,6
9,404,28,3,60.864,9.1296,4,15.216,2
9,404,217,3,60.864,9.1296,4,15.216,2
9,405,28,3,652.995,-935.9595,7,93.285,2
9,405,217,3,652.995,-935.9595,7,93.285,2
9,406,28,3,11.22,-7.48,10,1.122,2
9,406,217,3,11.22,-7.48,10,1.122,2
192,342,218,1,39.96,17.1828,2,19.98,5
192,407,218,1,42.624,4.2624,2,21.312,5
192,408,218,1,220.96,24.858,1,220.96,5
43,409,219,1,424.9575,19.998,5,84.9915,5
43,409,269,1,424.9575,19.998,5,84.9915,5
43,409,494,1,424.9575,19.998,5,84.9915,5
43,409,803,1,424.9575,19.998,5,84.9915,5
193,5,220,1,40.784,4.5882,1,40.784,5
193,5,380,1,40.784,4.5882,1,40.784,5
193,5,678,1,40.784,4.5882,1,40.784,5
193,410,220,1,105.96,29.6688,4,26.49,5
193,410,380,1,105.96,29.6688,4,26.49,5
193,410,678,1,105.96,29.6688,4,26.49,5
63,285,221,4,11.088,-8.1312,7,1.5839999999999999,0
63,285,743,4,11.088,-8.1312,7,1.5839999999999999,0
63,411,221,4,25.164,-16.776,2,12.582,0
63,411,743,4,25.164,-16.776,2,12.582,0
194,412,222,3,3.98,-6.567,5,0.796,1
195,413,34,1,15.48,5.6115,3,5.16,5
195,413,223,1,15.48,5.6115,3,5.16,5
195,414,34,1,108.576,8.1432,3,36.192,5
195,414,223,1,108.576,8.1432,3,36.192,5
196,147,224,1,12.828,-8.9796,2,6.414,4
2,415,211,1,27.168,-1.3584,4,6.792,4
2,415,225,1,27.168,-1.3584,4,6.792,4
2,415,809,1,27.168,-1.3584,4,6.792,4
197,416,226,1,585.552,73.194,3,195.184,6
197,416,280,1,585.552,73.194,3,195.184,6
197,416,451,1,585.552,73.194,3,195.184,6
197,416,595,1,585.552,73.194,3,195.184,6
198,417,227,1,32.192,-80.48,2,16.096,5
198,417,645,1,32.192,-80.48,2,16.096,5
198,418,227,1,50.12,-0.6265,7,7.159999999999999,5
198,418,645,1,50.12,-0.6265,7,7.159999999999999,5
198,419,227,1,47.976,1.7991,3,15.991999999999999,5
198,419,645,1,47.976,1.7991,3,15.991999999999999,5
199,420,228,1,23.988,-15.992,2,11.994,5
199,420,689,1,23.988,-15.992,2,11.994,5
200,421,229,1,58.36,-24.803,5,11.672,4
200,422,229,1,16.464,1.4406,7,2.352,4
200,124,229,1,39.96,-23.976,5,7.992,4
201,12,230,3,7.88,1.773,1,7.88,3
201,12,385,3,7.88,1.773,1,7.88,3
202,423,231,1,33.792,10.56,8,4.224,5
202,318,231,1,300.5328,-97.2312,2,150.2664,5
202,424,231,1,2.724,-4.3584,2,1.362,5
202,9,231,1,3.264,1.1016,2,1.632,5
49,425,18,2,120.33,31.2858,1,120.33,5
49,425,232,2,120.33,31.2858,1,120.33,5
203,160,233,1,1139.92,284.98,4,284.98,5
203,160,390,1,1139.92,284.98,4,284.98,5
204,426,234,2,229.544,83.2097,7,32.792,4
204,426,490,2,229.544,83.2097,7,32.792,4
204,426,590,2,229.544,83.2097,7,32.792,4
205,427,235,1,845.488,-12.0784,8,105.686,4
206,428,236,3,64.784,-12.9568,1,64.784,3
206,428,463,3,64.784,-12.9568,1,64.784,3
207,429,237,4,31.44,8.4888,3,10.48,0
207,429,305,4,31.44,8.4888,3,10.48,0
207,429,337,4,31.44,8.4888,3,10.48,0
207,430,237,4,83.79,22.6233,7,11.97,0
207,430,305,4,83.79,22.6233,7,11.97,0
207,430,337,4,83.79,22.6233,7,11.97,0
207,431,237,4,59.52,15.4752,3,19.84,0
207,431,305,4,59.52,15.4752,3,19.84,0
207,431,337,4,59.52,15.4752,3,19.84,0
207,432,237,4,31.92,9.2568,4,7.98,0
207,432,305,4,31.92,9.2568,4,7.98,0
207,432,337,4,31.92,9.2568,4,7.98,0
208,272,238,3,6.03,2.9547,3,2.0100000000000002,2
208,272,596,3,6.03,2.9547,3,2.0100000000000002,2
209,433,82,2,153.568,-5.7588,2,76.784,2
209,433,239,2,153.568,-5.7588,2,76.784,2
209,434,82,2,1013.488,76.0116,7,144.78400000000002,2
209,434,239,2,1013.488,76.0116,7,144.78400000000002,2
210,176,52,1,307.92,-34.641,5,61.584,4
210,176,240,1,307.92,-34.641,5,61.584,4
210,176,347,1,307.92,-34.641,5,61.584,4
210,176,384,1,307.92,-34.641,5,61.584,4
210,176,571,1,307.92,-34.641,5,61.584,4
210,176,783,1,307.92,-34.641,5,61.584,4
211,373,241,1,959.968,119.996,4,239.992,5
211,373,593,1,959.968,119.996,4,239.992,5
6,435,242,1,408.422,-5.8346,2,204.211,4
6,435,403,1,408.422,-5.8346,2,204.211,4
6,435,709,1,408.422,-5.8346,2,204.211,4
212,201,243,2,3.882,-5.823,3,1.294,3
212,201,792,2,3.882,-5.823,3,1.294,3
213,436,244,1,1633.188,-1306.5504,4,408.297,7
88,437,245,1,156.792,13.7193,1,156.792,6
88,437,573,1,156.792,13.7193,1,156.792,6
88,438,245,1,431.976,26.9985,3,143.992,6
88,438,573,1,431.976,26.9985,3,143.992,6
88,439,245,1,35.89,16.1505,1,35.89,6
88,439,573,1,35.89,16.1505,1,35.89,6
88,440,245,1,47.208,15.3426,7,6.744,6
88,440,573,1,47.208,15.3426,7,6.744,6
88,441,245,1,248.08,116.5976,7,35.440000000000005,6
88,441,573,1,248.08,116.5976,7,35.440000000000005,6
88,442,245,1,189.7,89.159,5,37.94,6
88,442,573,1,189.7,89.159,5,37.94,6
88,94,245,1,59.808,19.4376,3,19.936,6
88,94,573,1,59.808,19.4376,3,19.936,6
214,443,246,2,53.424,4.6746,3,17.808,5
214,443,586,2,53.424,4.6746,3,17.808,5
214,443,811,2,53.424,4.6746,3,17.808,5
214,444,246,2,275.49,-170.8038,1,275.49,5
214,444,586,2,275.49,-170.8038,1,275.49,5
214,444,811,2,275.49,-170.8038,1,275.49,5
170,2,247,1,55.92,6.291,5,11.184000000000001,7
170,2,637,1,55.92,6.291,5,11.184000000000001,7
4,165,16,1,344.22,-103.266,2,172.11,4
4,165,248,1,344.22,-103.266,2,172.11,4
4,165,427,1,344.22,-103.266,2,172.11,4
4,165,646,1,344.22,-103.266,2,172.11,4
215,445,249,1,727.296,-172.7328,8,90.912,7
215,445,434,1,727.296,-172.7328,8,90.912,7
215,445,696,1,727.296,-172.7328,8,90.912,7
215,311,249,1,22.608,-10.1736,3,7.5360000000000005,7
215,311,434,1,22.608,-10.1736,3,7.5360000000000005,7
215,311,696,1,22.608,-10.1736,3,7.5360000000000005,7
215,446,249,1,666.4,-33.32,7,95.2,7
215,446,434,1,666.4,-33.32,7,95.2,7
215,446,696,1,666.4,-33.32,7,95.2,7
216,447,26,1,403.168,25.198,4,100.792,4
216,447,250,1,403.168,25.198,4,100.792,4
216,447,456,1,403.168,25.198,4,100.792,4
217,448,251,1,195.136,-12.196,4,48.784,5
218,418,252,1,53.7,10.203,6,8.950000000000001,5
218,418,798,1,53.7,10.203,6,8.950000000000001,5
218,449,252,1,36.26,16.6796,7,5.18,5
218,449,798,1,36.26,16.6796,7,5.18,5
218,450,252,1,56.3,15.764,2,28.15,5
218,450,798,1,56.3,15.764,2,28.15,5
